File;Riga;Stringa
web_ui/webpages_embedded.c;2552;(function(){
web_ui/webpages_embedded.c;2553;try{
web_ui/webpages_embedded.c;2554;"const addr = 2;"
web_ui/webpages_embedded.c;2555;if(typeof window.sendCctalkFramesFromApp === 'function'){
web_ui/webpages_embedded.c;2557;} else if(typeof window.dispatchHardwareCommand === 'function'){
web_ui/webpages_embedded.c;2559;} else {
web_ui/webpages_embedded.c;2560;"console.warn('No app function to send CCTALK frames found');"
web_ui/webpages_embedded.c;2562;"}catch(e){ console.warn('cctalk sequence exception', e); }"
web_ui/webpages_embedded.c;2563;"})();"
web_ui/webpages_embedded.c;2564;"setInterval(refreshQueueMessages,700);"
web_ui/webpages_embedded.c;2565;"setInterval(updateElapsedUi,200);"
web_ui/webpages_embedded.c;2566;"setInterval(updateProgramAvailability,150);"
web_ui/webpages_embedded.c;2567;"setInterval(updateDateTimeUi,1000);"
web_ui/webpages_embedded.c;2568;"})();"
web_ui/webpages_embedded.c;2569;</script></body></html>
web_ui/web_ui_pages_runtime.c;30;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;32;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;48;Factory View
web_ui/web_ui_pages_runtime.c;49;Factory Console
web_ui/web_ui_pages_runtime.c;49;MH1001 control
web_ui/web_ui_pages_runtime.c;53;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;69;<div class='container'><div class='grid'>
web_ui/web_ui_pages_runtime.c;70;<a href='/config' class='btn-link btn-config'><span class='icon'>⚙️</span><span>Configurazione</span></a>
web_ui/web_ui_pages_runtime.c;71;<a href='/stats' class='btn-link'><span class='icon'>📈</span><span>Statistiche</span></a>
web_ui/web_ui_pages_runtime.c;72;<a href='/files' class='btn-link'><span class='icon'>📁</span><span>File Manager</span></a>
web_ui/web_ui_pages_runtime.c;74;<a href='/ota' class='btn-link btn-ota'><span class='icon'>🔄</span><span>Update OTA</span></a>
web_ui/web_ui_pages_runtime.c;75;</div>
web_ui/web_ui_pages_runtime.c;76;<div class='card'><h2>ℹ️ Informazioni</h2>
web_ui/web_ui_pages_runtime.c;77;<p><strong>Profilo:</strong> %s</p>
web_ui/web_ui_pages_runtime.c;78;<p>Benvenuti nell'interfaccia di configurazione e test.</p>
web_ui/web_ui_pages_runtime.c;79;"<div style='margin-top:20px; border-top:1px solid #eee; padding-top:15px;'>"
web_ui/web_ui_pages_runtime.c;80;"<h3 style='margin:0 0 10px 0;color:#2c3e50;'>Reboot</h3>"
web_ui/web_ui_pages_runtime.c;81;"<div style='display:flex;flex-wrap:wrap;gap:8px;'>"
web_ui/web_ui_pages_runtime.c;82;"<a href='#' onclick=\""return window.goProtectedPath('/reboot/factory');\"" class='btn-reboot' style='background:#c0392b;'>FACTORY</a>"
web_ui/web_ui_pages_runtime.c;83;"<a href='/reboot/app_last' class='btn-reboot' style='background:#27ae60;'>APP LAST</a>"
web_ui/web_ui_pages_runtime.c;84;"<a href='/reboot/ota0' class='btn-reboot' style='background:#2980b9;'>OTA0</a>"
web_ui/web_ui_pages_runtime.c;85;"<a href='/reboot/ota1' class='btn-reboot' style='background:#8e44ad;'>OTA1</a>"
web_ui/web_ui_pages_runtime.c;86;"<div style='margin-left:auto;display:flex;flex-wrap:wrap;gap:8px;'>"
web_ui/web_ui_pages_runtime.c;87;"<a href='/api' class='btn-reboot' style='background:#3498db;'>API</a>"
web_ui/web_ui_pages_runtime.c;89;</div>
web_ui/web_ui_pages_runtime.c;90;</div></div></div>
web_ui/web_ui_pages_runtime.c;92;</div>
web_ui/web_ui_pages_runtime.c;118;<div class='container'><div class='grid'>
web_ui/web_ui_pages_runtime.c;119;<a href='/config' class='btn-link btn-config'><span class='icon'>⚙️</span><span>Configurazione</span></a>
web_ui/web_ui_pages_runtime.c;120;<a href='/stats' class='btn-link'><span class='icon'>📈</span><span>Statistiche</span></a>
web_ui/web_ui_pages_runtime.c;121;<a href='/files' class='btn-link'><span class='icon'>📁</span><span>File Manager</span></a>
web_ui/web_ui_pages_runtime.c;123;<a href='/ota' class='btn-link btn-ota'><span class='icon'>🔄</span><span>Update OTA</span></a>
web_ui/web_ui_pages_runtime.c;124;</div>
web_ui/web_ui_pages_runtime.c;125;<div class='card'><h2>ℹ️ Informazioni</h2>
web_ui/web_ui_pages_runtime.c;126;<p><strong>Profilo:</strong> %s</p>
web_ui/web_ui_pages_runtime.c;127;<p>Benvenuti nell'interfaccia di configurazione e test.</p>
web_ui/web_ui_pages_runtime.c;128;"<div style='margin-top:20px; border-top:1px solid #eee; padding-top:15px;'>"
web_ui/web_ui_pages_runtime.c;129;"<h3 style='margin:0 0 10px 0;color:#2c3e50;'>Reboot</h3>"
web_ui/web_ui_pages_runtime.c;130;"<div style='display:flex;flex-wrap:wrap;gap:8px;'>"
web_ui/web_ui_pages_runtime.c;131;"<a href='#' onclick=\""return window.goProtectedPath('/reboot/factory');\"" class='btn-reboot' style='background:#c0392b;'>FACTORY</a>"
web_ui/web_ui_pages_runtime.c;132;"<a href='/reboot/app_last' class='btn-reboot' style='background:#27ae60;'>APP LAST</a>"
web_ui/web_ui_pages_runtime.c;133;"<a href='/reboot/ota0' class='btn-reboot' style='background:#2980b9;'>OTA0</a>"
web_ui/web_ui_pages_runtime.c;134;"<a href='/reboot/ota1' class='btn-reboot' style='background:#8e44ad;'>OTA1</a>"
web_ui/web_ui_pages_runtime.c;135;"<div style='margin-left:auto;display:flex;flex-wrap:wrap;gap:8px;'>"
web_ui/web_ui_pages_runtime.c;136;"<a href='/api' class='btn-reboot' style='background:#3498db;'>API</a>"
web_ui/web_ui_pages_runtime.c;138;</div>
web_ui/web_ui_pages_runtime.c;139;</div></div></div>
web_ui/web_ui_pages_runtime.c;141;</div>
web_ui/web_ui_pages_runtime.c;159;<div class='container'><div class='card' id='sm_card'>
web_ui/web_ui_pages_runtime.c;160;"<h2 id='sm_hdr' onclick='smToggle()' style='cursor:pointer;user-select:none;margin-bottom:0'>"
web_ui/web_ui_pages_runtime.c;161;"\xf0\x9f\x92\xbb Sistema<span id='sm_icon' style='float:right;font-size:14px;margin-top:4px'>\xe2\x96\xb8</span></h2>"
web_ui/web_ui_pages_runtime.c;162;"<div id='sm_body' style='display:none;margin-top:12px'>"
web_ui/web_ui_pages_runtime.c;163;<div class='sm-row'><span class='sm-lbl'>DRAM</span>
web_ui/web_ui_pages_runtime.c;164;<div class='sm-bar'><div class='sm-fill' id='sm_dram'></div></div>
web_ui/web_ui_pages_runtime.c;165;<span class='sm-val' id='sm_dram_v'>\xe2\x80\x94</span></div>
web_ui/web_ui_pages_runtime.c;166;<div class='sm-row'><span class='sm-lbl'>SPIRAM</span>
web_ui/web_ui_pages_runtime.c;167;<div class='sm-bar'><div class='sm-fill' id='sm_spi'></div></div>
web_ui/web_ui_pages_runtime.c;168;<span class='sm-val' id='sm_spi_v'>\xe2\x80\x94</span></div>
web_ui/web_ui_pages_runtime.c;169;<div class='sm-row' id='sm_cpu0_r'>
web_ui/web_ui_pages_runtime.c;170;<span class='sm-lbl'>Core 0</span>
web_ui/web_ui_pages_runtime.c;171;<div class='sm-bar'><div class='sm-fill sm-cpu' id='sm_c0'></div></div>
web_ui/web_ui_pages_runtime.c;172;<span class='sm-val' id='sm_c0v'>\xe2\x80\x94</span></div>
web_ui/web_ui_pages_runtime.c;173;<div class='sm-row' id='sm_cpu1_r'>
web_ui/web_ui_pages_runtime.c;174;<span class='sm-lbl'>Core 1</span>
web_ui/web_ui_pages_runtime.c;175;<div class='sm-bar'><div class='sm-fill sm-cpu' id='sm_c1'></div></div>
web_ui/web_ui_pages_runtime.c;176;<span class='sm-val' id='sm_c1v'>\xe2\x80\x94</span></div>
web_ui/web_ui_pages_runtime.c;177;<div class='sm-row'><span class='sm-lbl'>Uptime</span>
web_ui/web_ui_pages_runtime.c;178;<div class='sm-bar'></div>
web_ui/web_ui_pages_runtime.c;179;<span class='sm-val' id='sm_up'>\xe2\x80\x94</span></div>
web_ui/web_ui_pages_runtime.c;180;"<div style='margin-top:12px;padding-top:10px;border-top:1px solid #ecf0f1'>"
web_ui/web_ui_pages_runtime.c;181;"<div style='display:flex;align-items:center;justify-content:space-between;gap:8px;margin-bottom:6px'>"
web_ui/web_ui_pages_runtime.c;182;"<span style='font-size:12px;font-weight:bold;color:#34495e'>RunTime Stats</span>"
web_ui/web_ui_pages_runtime.c;183;"<label style='font-size:12px;color:#555;display:flex;align-items:center;gap:6px;cursor:pointer'>"
web_ui/web_ui_pages_runtime.c;184;<input type='checkbox' id='sm_rts_sw'> Refresh 2s</label></div>
web_ui/web_ui_pages_runtime.c;185;<textarea id='sm_rts_box' readonly
web_ui/web_ui_pages_runtime.c;186;"style='width:100%;min-height:170px;resize:vertical;font-family:monospace;font-size:11px;line-height:1.35;padding:8px;border:1px solid #dfe6e9;border-radius:6px;background:#f8fafc;color:#2d3436'></textarea>"
web_ui/web_ui_pages_runtime.c;187;</div>
web_ui/web_ui_pages_runtime.c;188;</div>
web_ui/web_ui_pages_runtime.c;189;<style>
web_ui/web_ui_pages_runtime.c;190;".sm-row{display:flex;align-items:center;gap:10px;padding:5px 0;border-bottom:1px solid #ecf0f1}"
web_ui/web_ui_pages_runtime.c;191;".sm-lbl{width:60px;font-size:12px;font-weight:bold;color:#34495e;flex-shrink:0}"
web_ui/web_ui_pages_runtime.c;192;".sm-bar{flex:1;background:#ecf0f1;border-radius:4px;height:13px;overflow:hidden}"
web_ui/web_ui_pages_runtime.c;193;".sm-fill{height:100%;background:#3498db;border-radius:4px;width:0%;transition:width .4s}"
web_ui/web_ui_pages_runtime.c;194;.sm-cpu{background:#e67e22}
web_ui/web_ui_pages_runtime.c;195;".sm-val{width:130px;font-size:12px;font-family:monospace;color:#555;text-align:right;flex-shrink:0}"
web_ui/web_ui_pages_runtime.c;196;</style>
web_ui/web_ui_pages_runtime.c;197;<script>(function(){
web_ui/web_ui_pages_runtime.c;198;"var smOpen=false,smTimer=null,smRtTimer=null,smRtBound=false;"
web_ui/web_ui_pages_runtime.c;199;"function fb(n){return n>=1048576?(n/1048576).toFixed(1)+' MB':n>=1024?(n/1024).toFixed(0)+' KB':n+' B';}"
web_ui/web_ui_pages_runtime.c;200;"function fu(s){var d=Math.floor(s/86400),h=Math.floor((s%86400)/3600),m=Math.floor((s%3600)/60),ss=s%60;"
web_ui/web_ui_pages_runtime.c;201;"return(d?d+'g ':'')+h+'h '+m+'m '+ss+'s';}"
web_ui/web_ui_pages_runtime.c;202;async function sm(){
web_ui/web_ui_pages_runtime.c;203;"try{var r=await fetch('/api/sysinfo');if(!r.ok)return;var d=await r.json();"
web_ui/web_ui_pages_runtime.c;204;"var dp=Math.round((1-d.heap.dram_free/d.heap.dram_total)*100);"
web_ui/web_ui_pages_runtime.c;205;"var sp=Math.round((1-d.heap.spiram_free/d.heap.spiram_total)*100);"
web_ui/web_ui_pages_runtime.c;206;"document.getElementById('sm_dram').style.width=dp+'%';"
web_ui/web_ui_pages_runtime.c;207;"document.getElementById('sm_dram_v').textContent=fb(d.heap.dram_free)+' lib ('+dp+'%)';"
web_ui/web_ui_pages_runtime.c;208;"document.getElementById('sm_spi').style.width=sp+'%';"
web_ui/web_ui_pages_runtime.c;209;"document.getElementById('sm_spi_v').textContent=fb(d.heap.spiram_free)+' lib ('+sp+'%)';"
web_ui/web_ui_pages_runtime.c;210;"var c0=(d&&d.cpu&&typeof d.cpu.core0_pct==='number'&&d.cpu.core0_pct>=0)?d.cpu.core0_pct:-1;"
web_ui/web_ui_pages_runtime.c;211;"var c1=(d&&d.cpu&&typeof d.cpu.core1_pct==='number'&&d.cpu.core1_pct>=0)?d.cpu.core1_pct:-1;"
web_ui/web_ui_pages_runtime.c;212;"var c0p=(c0<0)?0:Math.max(0,Math.min(100,c0));"
web_ui/web_ui_pages_runtime.c;213;"var c1p=(c1<0)?0:Math.max(0,Math.min(100,c1));"
web_ui/web_ui_pages_runtime.c;214;"document.getElementById('sm_c0').style.width=c0p+'%';"
web_ui/web_ui_pages_runtime.c;215;"document.getElementById('sm_c0v').textContent=(c0<0?'n/d':(Math.round(c0*10)/10+'%'));"
web_ui/web_ui_pages_runtime.c;216;"document.getElementById('sm_c1').style.width=c1p+'%';"
web_ui/web_ui_pages_runtime.c;217;"document.getElementById('sm_c1v').textContent=(c1<0?'n/d':(Math.round(c1*10)/10+'%'));"
web_ui/web_ui_pages_runtime.c;218;"document.getElementById('sm_up').textContent=fu(d.uptime_s);"
web_ui/web_ui_pages_runtime.c;219;}catch(e){}
web_ui/web_ui_pages_runtime.c;221;async function smRt(){
web_ui/web_ui_pages_runtime.c;222;"try{var r=await fetch('/api/runtime_stats',{cache:'no-store'});if(!r.ok)return;var t=await r.text();"
web_ui/web_ui_pages_runtime.c;223;"var box=document.getElementById('sm_rts_box');if(box)box.value=t||'';}catch(e){}"
web_ui/web_ui_pages_runtime.c;225;function smRtToggle(){
web_ui/web_ui_pages_runtime.c;226;"var sw=document.getElementById('sm_rts_sw');"
web_ui/web_ui_pages_runtime.c;227;"if(!sw||!smOpen||!sw.checked){if(smRtTimer){clearInterval(smRtTimer);smRtTimer=null;}return;}"
web_ui/web_ui_pages_runtime.c;228;"if(!smRtTimer){smRtTimer=setInterval(smRt,2000);}"
web_ui/web_ui_pages_runtime.c;230;function smRtBind(){
web_ui/web_ui_pages_runtime.c;231;"if(smRtBound)return;"
web_ui/web_ui_pages_runtime.c;232;"var sw=document.getElementById('sm_rts_sw');if(!sw)return;"
web_ui/web_ui_pages_runtime.c;233;"try{sw.checked=localStorage.getItem('sm_rts_sw')==='1';}catch(e){}"
web_ui/web_ui_pages_runtime.c;234;sw.addEventListener('change',function(){
web_ui/web_ui_pages_runtime.c;235;"try{localStorage.setItem('sm_rts_sw',sw.checked?'1':'0');}catch(e){}"
web_ui/web_ui_pages_runtime.c;236;"if(sw.checked){smRt();}"
web_ui/web_ui_pages_runtime.c;237;"smRtToggle();"
web_ui/web_ui_pages_runtime.c;238;"});"
web_ui/web_ui_pages_runtime.c;239;"smRtBound=true;"
web_ui/web_ui_pages_runtime.c;241;window.smToggle=function(){
web_ui/web_ui_pages_runtime.c;242;"smOpen=!smOpen;"
web_ui/web_ui_pages_runtime.c;243;"document.getElementById('sm_body').style.display=smOpen?'':'none';"
web_ui/web_ui_pages_runtime.c;244;"document.getElementById('sm_icon').textContent=smOpen?'\xe2\x96\xbe':'\xe2\x96\xb8';"
web_ui/web_ui_pages_runtime.c;245;"try{localStorage.setItem('sm_open',smOpen?'1':'0');}catch(e){}"
web_ui/web_ui_pages_runtime.c;246;"if(smOpen){sm();smTimer=setInterval(sm,1000);smRtBind();smRt();smRtToggle();}"
web_ui/web_ui_pages_runtime.c;247;"else{clearInterval(smTimer);smTimer=null;clearInterval(smRtTimer);smRtTimer=null;}"
web_ui/web_ui_pages_runtime.c;248;"};"
web_ui/web_ui_pages_runtime.c;249;"try{if(localStorage.getItem('sm_open')==='1')window.smToggle();}catch(e){}"
web_ui/web_ui_pages_runtime.c;250;"})();</script>"
web_ui/web_ui_pages_runtime.c;251;</div></div>
web_ui/web_ui_pages_runtime.c;254;</body></html>
web_ui/web_ui_pages_runtime.c;304;"{\""partition_running\"":\""%s\"",\""partition_boot\"":\""%s\"",\""ip_ap\"":\""%s\"",\""ip_sta\"":\""%s\"",\""ip_eth\"":\""%s\"","
web_ui/web_ui_pages_runtime.c;305;"\""web\"":{\""running\"":%s},"
web_ui/web_ui_pages_runtime.c;306;"\""remote\"":{\""enabled\"":%s,\""online\"":%s,\""token\"":%s},"
web_ui/web_ui_pages_runtime.c;307;"\""mdb\"":{\""coin_online\"":%s,\""coin_state\"":%d,\""credit\"":%lu},"
web_ui/web_ui_pages_runtime.c;308;"\""sd\"":{\""mounted\"":%s,\""present\"":%s,\""total_kb\"":%llu,\""used_kb\"":%llu,\""last_error\"":\""%s\""},"
web_ui/web_ui_pages_runtime.c;309;"\""env\"":{\""temp\"":%.1f,\""hum\"":%.1f},"
web_ui/web_ui_pages_runtime.c;310;"\""dna\"":{"
web_ui/web_ui_pages_runtime.c;311;"\""pwm\"":%d,\""led_strip\"":%d,\""rs232\"":%d,\""rs485\"":%d,\""mdb\"":%d,"
web_ui/web_ui_pages_runtime.c;312;"\""sht40\"":%d,\""cctalk\"":%d,\""sd_card\"":%d,\""ethernet\"":%d,"
web_ui/web_ui_pages_runtime.c;313;"\""wifi\"":%d,\""scanner\"":%d,\""io_expander\"":%d,\""remote_logging\"":%d"
web_ui/web_ui_pages_runtime.c;314;},
web_ui/web_ui_pages_runtime.c;315;"\""config\"":%s}"
web_ui/web_ui_pages_runtime.c;329;{}
web_ui/web_ui_pages_runtime.c;333;application/json
web_ui/web_ui_pages_runtime.c;351;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;353;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;361;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;362;Statistiche Device
web_ui/web_ui_pages_runtime.c;384;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;386;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;395;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;396;Editor Tasks
web_ui/web_ui_pages_runtime.c;418;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;420;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;429;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;430;HTTP Services
web_ui/web_ui_pages_runtime.c;452;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;454;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;460;"text/html; charset=utf-8"
web_ui/web_ui_pages_runtime.c;462;API Endpoints
web_ui/web_ui_test_pages.c;18;"text/html; charset=utf-8"
web_ui/web_ui_test_pages.c;20;"text/html; charset=utf-8"
web_ui/web_ui_test_pages.c;29;"text/html; charset=utf-8"
web_ui/web_ui_test_pages.c;30;Test Hardware
web_ui/web_ui_programs_page.c;20;404 Non Trovato
web_ui/web_ui_programs_page.c;21;404 Non Trovato
web_ui/web_ui_programs_page.c;25;"text/html; charset=utf-8"
web_ui/web_ui_programs_page.c;28;"text/html; charset=utf-8"
web_ui/web_ui_programs_page.c;37;"text/html; charset=utf-8"
web_ui/web_ui_programs_page.c;38;Tabella Programmi
web_ui/web_ui_programs_page.c;61;application/json
web_ui/web_ui_programs_page.c;76;404 Non Trovato
web_ui/web_ui_programs_page.c;77;404 Non Trovato
web_ui/web_ui_programs_page.c;81;400 Bad Request
web_ui/web_ui_programs_page.c;82;Payload non valido
web_ui/web_ui_programs_page.c;96;400 Bad Request
web_ui/web_ui_programs_page.c;97;Errore lettura payload
web_ui/web_ui_programs_page.c;107;400 Bad Request
web_ui/web_ui_programs_page.c;108;Errore validazione
web_ui/web_ui_programs_page.c;111;application/json
web_ui/web_ui_programs_page.c;112;"{\""status\"":\""ok\""}"
web_ui/web_ui_programs_page.c;124;400 Bad Request
web_ui/web_ui_programs_page.c;125;Payload non valido
web_ui/web_ui_programs_page.c;139;400 Bad Request
web_ui/web_ui_programs_page.c;140;Errore lettura payload
web_ui/web_ui_programs_page.c;148;400 Bad Request
web_ui/web_ui_programs_page.c;149;JSON non valido
web_ui/web_ui_programs_page.c;158;400 Bad Request
web_ui/web_ui_programs_page.c;159;Campi relay_number/status/duration obbligatori
web_ui/web_ui_programs_page.c;166;400 Bad Request
web_ui/web_ui_programs_page.c;167;relay_number fuori range
web_ui/web_ui_programs_page.c;175;application/json
web_ui/web_ui_programs_page.c;189;404 Non Trovato
web_ui/web_ui_programs_page.c;190;404 Non Trovato
web_ui/web_ui_programs_page.c;194;application/json
web_ui/web_ui_programs_page.c;195;"{\""status\"":\""ok\"",\""editable\"":true}"
web_ui/web_ui_programs_page.c;199;405 Method Not Allowed
web_ui/web_ui_programs_page.c;200;Method not allowed
web_ui/web_ui_programs_page.c;204;400 Bad Request
web_ui/web_ui_programs_page.c;205;Payload non valido
web_ui/web_ui_programs_page.c;211;400 Bad Request
web_ui/web_ui_programs_page.c;212;Errore lettura payload
web_ui/web_ui_programs_page.c;217;400 Bad Request
web_ui/web_ui_programs_page.c;218;JSON non valido
web_ui/web_ui_programs_page.c;225;400 Bad Request
web_ui/web_ui_programs_page.c;226;Campi current_password/new_password obbligatori
web_ui/web_ui_programs_page.c;231;403 Forbidden
web_ui/web_ui_programs_page.c;232;Password attuale non valida
web_ui/web_ui_programs_page.c;238;400 Bad Request
web_ui/web_ui_programs_page.c;239;Nuova password non valida o errore salvataggio
web_ui/web_ui_programs_page.c;242;application/json
web_ui/web_ui_programs_page.c;243;"{\""status\"":\""ok\""}"
web_ui/web_ui_server.c;43;\0
web_ui/web_ui.c;77;GET, OPTIONS
web_ui/web_ui.c;96;application/json
web_ui/web_ui.c;233;400 Bad Request
web_ui/web_ui.c;234;"{\""error\"":\""Body required\""}"
web_ui/web_ui.c;239;400 Bad Request
web_ui/web_ui.c;240;"{\""error\"":\""Invalid JSON\""}"
web_ui/web_ui.c;255;application/json
web_ui/web_ui.c;256;"{\""status\"":\""rebooting\""}"
web_ui/web_ui.c;262;\0
web_ui/web_ui.c;264;400 Bad Request
web_ui/web_ui.c;265;"{\""error\"":\""Missing page\""}"
web_ui/web_ui.c;271;application/json
web_ui/web_ui.c;274;"{\""status\"":\""ok\""}"
web_ui/web_ui.c;276;404 Not Found
web_ui/web_ui.c;277;"{\""error\"":\""Page not found\""}"
web_ui/web_ui.c;280;500 Internal Server Error
web_ui/web_ui.c;281;"{\""error\"":\""Failed\""}"
web_ui/web_ui.c;456;\0
web_ui/web_ui.c;493;\0
web_ui/web_ui.c;509;\\0x55
web_ui/web_ui.c;509;\\0xAA
web_ui/web_ui.c;509;\\0x01
web_ui/web_ui.c;509;\\0x07
web_ui/web_ui.c;545;Reboot Factory
web_ui/web_ui.c;548;<html><body><h1>Reboot in Factory Mode...</h1><p>Attendere il riavvio.</p></body></html>
web_ui/web_ui.c;559;<html><body><h1>Reboot in Production Mode...</h1><p>Attendere il riavvio.</p></body></html>
web_ui/web_ui.c;570;<html><body><h1>Reboot in App Last...</h1><p>Attendere il riavvio.</p></body></html>
web_ui/web_ui.c;581;<html><body><h1>Reboot in OTA0...</h1><p>Attendere il riavvio.</p></body></html>
web_ui/web_ui.c;592;<html><body><h1>Reboot in OTA1...</h1><p>Attendere il riavvio.</p></body></html>
web_ui/web_ui.c;630;register /tasks
web_ui/web_ui.c;633;register /api/tasks
web_ui/web_ui.c;636;register /api/tasks/save
web_ui/web_ui.c;639;register /api/tasks/apply
web_ui/web_ui.c;642;register /test
web_ui/web_ui.c;668;500 Internal Server Error
web_ui/web_ui.c;669;"text/plain; charset=utf-8"
web_ui/web_ui.c;670;Mantainer attivato, ma registrazione endpoint runtime fallita
web_ui/web_ui.c;672;"text/html; charset=utf-8"
web_ui/web_ui.c;674;<html><body><h1>Mantainer attivato</h1>
web_ui/web_ui.c;675;<p>Funzionalita Factory abilitate in runtime su app OTA.</p>
web_ui/web_ui.c;676;<p><a href='/'>Torna alla Home</a></p>
web_ui/web_ui.c;677;"<script>setTimeout(function(){window.location.href='/'},800);</script>"
web_ui/web_ui.c;678;</body></html>
web_ui/web_ui.c;692;"text/html; charset=utf-8"
web_ui/web_ui.c;694;"text/html; charset=utf-8"
web_ui/web_ui.c;701;"text/html; charset=utf-8"
web_ui/web_ui.c;702;Aggiornamento OTA
web_ui/web_ui.c;724;multipart/form-data
web_ui/web_ui.c;725;400 Bad Request
web_ui/web_ui.c;726;Inviare binario raw (application/octet-stream), non multipart/form-data
web_ui/web_ui.c;732;400 Bad Request
web_ui/web_ui.c;733;Payload OTA vuoto
web_ui/web_ui.c;746;500 Internal Server Error
web_ui/web_ui.c;747;Errore avvio OTA
web_ui/web_ui.c;756;500 Internal Server Error
web_ui/web_ui.c;757;Errore ricezione dati OTA
web_ui/web_ui.c;764;500 Internal Server Error
web_ui/web_ui.c;765;Errore scrittura OTA
web_ui/web_ui.c;773;500 Internal Server Error
web_ui/web_ui.c;774;Immagine OTA non valida
web_ui/web_ui.c;780;500 Internal Server Error
web_ui/web_ui.c;781;Errore impostazione boot partition
web_ui/web_ui.c;785;OTA completato con successo, riavvio in corso...
web_ui/web_ui.c;824;404 Non Trovato
web_ui/web_ui.c;825;404 Non Trovato
web_ui/web_ui.c;838;"text/html; charset=utf-8"
web_ui/web_ui.c;848;"text/html; charset=utf-8"
web_ui/web_ui.c;849;Configurazione Device
web_ui/web_ui.c;852;"<script>window.__showFactoryPasswordSection=true;</script>"
web_ui/web_ui.c;854;"<script>window.__showFactoryPasswordSection=false;</script>"
web_ui/web_ui.c;862;<script>(function(){
web_ui/web_ui.c;863;"var box=document.createElement('div');"
web_ui/web_ui.c;864;"box.style='margin:16px 20px;padding:10px 12px;background:#fff3cd;color:#856404;border:1px solid #ffeeba;border-radius:6px;font-weight:bold;';"
web_ui/web_ui.c;865;"box.innerText='Modalità APP: configurazione in sola lettura';"
web_ui/web_ui.c;866;"var c=document.querySelector('.container');if(c){c.insertBefore(box,c.firstChild);}"
web_ui/web_ui.c;867;"var form=document.getElementById('configForm');"
web_ui/web_ui.c;868;"if(form){form.addEventListener('submit',function(e){e.preventDefault();alert('Modalità APP: modifica configurazione non consentita.');});"
web_ui/web_ui.c;869;"form.querySelectorAll('input,select,textarea,button').forEach(function(el){el.disabled=true;});}"
web_ui/web_ui.c;870;"})();</script>"
web_ui/web_ui.c;936;application/json
web_ui/web_ui.c;957;[Sperimentali] Restarting USB Host via API
web_ui/web_ui.c;1001;application/json
web_ui/web_ui.c;1019;400 Bad Request
web_ui/web_ui.c;1020;"{\""error\"":\""empty body\""}"
web_ui/web_ui.c;1022;\0
web_ui/web_ui.c;1026;400 Bad Request
web_ui/web_ui.c;1027;"{\""error\"":\""invalid json\""}"
web_ui/web_ui.c;1038;400 Bad Request
web_ui/web_ui.c;1039;"{\""error\"":\""missing/invalid enabled\""}"
web_ui/web_ui.c;1046;[C] CCTALK Log TX/RX %s
web_ui/web_ui.c;1065;application/json
web_ui/web_ui.c;1246;application/json
web_ui/web_ui.c;1280;500 Internal Server Error
web_ui/web_ui.c;1281;"{\""error\"":\""i18n_load_failed\""}"
web_ui/web_ui.c;1307;500 Internal Server Error
web_ui/web_ui.c;1308;"{\""error\"":\""json_build_failed\""}"
web_ui/web_ui.c;1311;application/json
web_ui/web_ui.c;1379;Italiano (IT)
web_ui/web_ui.c;1387;500 Internal Server Error
web_ui/web_ui.c;1388;"{\""error\"":\""json_build_failed\""}"
web_ui/web_ui.c;1391;application/json
web_ui/web_ui.c;1412;"{\""error\"":\""Scheda SD non montata\""}"
web_ui/web_ui.c;1542;application/json
web_ui/web_ui.c;1560;403 Forbidden
web_ui/web_ui.c;1561;Configurazione in sola lettura in modalità APP
web_ui/web_ui.c;1574;"{\""error\"":\""Invalid JSON\""}"
web_ui/web_ui.c;1753;Display disabilitato: ignorata richiesta luminosità
web_ui/web_ui.c;2011;[C] Sync runtime server remoto dopo save fallita: %s
web_ui/web_ui.c;2039;application/json
web_ui/web_ui.c;2040;"{\""status\"":\""ok\""}"
web_ui/web_ui.c;2066;"{\""error\"":\""File non trovato\""}"
web_ui/web_ui.c;2075;"{\""error\"":\""Dimensione file non valida\""}"
web_ui/web_ui.c;2082;"{\""error\"":\""Out of memory\""}"
web_ui/web_ui.c;2086;\0
web_ui/web_ui.c;2088;application/json
web_ui/web_ui.c;2108;400 Bad Request
web_ui/web_ui.c;2109;"{\""error\"":\""Content-Length non valido\""}"
web_ui/web_ui.c;2114;500 Internal Server Error
web_ui/web_ui.c;2115;"{\""error\"":\""Out of memory\""}"
